local_time,S1_uT,S2_uT,S3_uT,S4_uT,S5_uT,S6_uT,I1_A,I2_A,I3_A,I4_A,I5_A,I6_A,MC1_A,MV1_V,MC2_A,MV2_V,MC3_A,MV3_V,MC4_A,MV4_V,MC5_A,MV5_V,MC6_A,MV6_V
2025-11-11T11:23:33.029+01:00,-0.013713,-0.005722,-0.001346,0.241492,0.235042,0.002270,-13.039154,12.156963,20.818177,-32.271490,6.067438,-24.341633,13.041,10.32,12.159,9.73,20.825,19.533,32.28,34.623,6.058,4.769,24.346,21.761
2025-11-11T11:23:34.561+01:00,-0.013571,-0.004578,-0.002477,0.295593,0.289034,0.007016,-13.039231,12.156195,20.817386,-32.260829,6.076462,-24.341738,13.042,10.325,12.159,9.733,20.825,19.545,32.262,34.654,6.076,4.783,24.346,21.781
2025-11-11T11:23:35.360+01:00,-0.006856,-0.007662,-0.000581,0.254875,0.257427,0.007013,-13.039025,12.155434,20.816779,-32.251602,6.084472,-24.341805,13.042,10.325,12.159,9.733,20.825,19.545,32.262,34.654,6.076,4.783,24.346,21.781
2025-11-11T11:23:36.853+01:00,-0.004085,-0.006130,0.003535,0.215700,0.229542,0.010810,-13.040348,12.156406,20.818086,-32.245363,6.093200,-24.343374,13.043,10.329,12.159,9.735,20.825,19.559,32.246,34.69,6.093,4.797,24.349,21.803
2025-11-11T11:23:37.613+01:00,0.005932,-0.004904,0.005428,0.097760,0.124633,0.012648,-13.041609,12.157899,20.819987,-32.243550,6.098872,-24.345045,13.043,10.329,12.159,9.735,20.825,19.559,32.246,34.69,6.093,4.797,24.349,21.803
2025-11-11T11:23:39.145+01:00,0.004746,-0.006523,0.002942,-0.008392,0.018307,0.010119,-13.043336,12.159776,20.822137,-32.245732,6.101390,-24.346860,13.045,10.332,12.163,9.741,20.829,19.576,32.246,34.74,6.101,4.803,24.351,21.825
2025-11-11T11:23:39.908+01:00,0.005196,-0.001218,0.002354,-0.086714,-0.067955,0.013295,-13.044505,12.161251,20.823713,-32.250057,6.100505,-24.347826,13.045,10.332,12.163,9.741,20.829,19.576,32.246,34.74,6.101,4.803,24.351,21.825
2025-11-11T11:23:41.439+01:00,0.006757,-0.002375,0.000483,-0.157371,-0.136964,0.013236,-13.045405,12.162525,20.824992,-32.256599,6.097106,-24.348399,13.048,10.337,12.165,9.747,20.832,19.592,32.256,34.803,6.097,4.801,24.353,21.846
2025-11-11T11:23:42.199+01:00,0.001406,0.000700,0.001786,-0.191497,-0.189571,0.014589,-13.046040,12.163333,20.825778,-32.263829,6.091410,-24.348267,13.048,10.337,12.165,9.747,20.832,19.592,32.256,34.803,6.097,4.801,24.353,21.846
2025-11-11T11:23:43.731+01:00,0.001125,0.003160,0.001429,-0.213597,-0.222457,0.014271,-13.045720,12.163227,20.825568,-32.270850,6.083680,-24.347087,13.048,10.34,12.166,9.751,20.833,19.605,32.271,34.869,6.084,4.79,24.352,21.865
2025-11-11T11:23:44.491+01:00,-0.003100,-0.000072,-0.002857,-0.207678,-0.206765,0.010017,-13.046854,12.164264,20.826334,-32.278848,6.077684,-24.347246,13.048,10.34,12.166,9.751,20.833,19.605,32.271,34.869,6.084,4.79,24.352,21.865
2025-11-11T11:23:46.024+01:00,-0.005080,0.002543,0.004315,-0.170142,-0.182412,0.012013,-13.048200,12.165484,20.827612,-32.285720,6.072671,-24.347575,13.051,10.345,12.168,9.754,20.835,19.619,32.285,34.935,6.072,4.782,24.352,21.885
2025-11-11T11:23:46.786+01:00,-0.002664,0.002034,-0.001748,-0.145314,-0.147330,0.008211,-13.049046,12.166286,20.828181,-32.291337,6.068411,-24.347675,13.051,10.345,12.168,9.754,20.835,19.619,32.285,34.935,6.072,4.782,24.352,21.885
2025-11-11T11:23:48.275+01:00,-0.000731,-0.002373,-0.005399,-0.124051,-0.108664,0.005169,-13.050499,12.167684,20.829263,-32.296890,6.066108,-24.348629,13.053,10.349,12.171,9.758,20.837,19.634,32.297,34.997,6.066,4.777,24.353,21.905
2025-11-11T11:23:49.035+01:00,-0.000585,0.000702,-0.001719,-0.055841,-0.056731,0.005535,-13.050503,12.167701,20.829114,-32.298752,6.064136,-24.348311,13.053,10.349,12.171,9.758,20.837,19.634,32.297,34.997,6.066,4.777,24.353,21.905
2025-11-11T11:23:50.567+01:00,0.006132,-0.004639,-0.007975,-0.018473,-0.003385,0.000428,-13.049134,12.166548,20.827616,-32.298287,6.062874,-24.347203,13.052,10.351,12.169,9.759,20.835,19.644,32.298,35.047,6.063,4.775,24.352,21.922
2025-11-11T11:23:51.325+01:00,0.002306,-0.005111,-0.006380,-0.008178,0.009092,-0.002258,-13.049431,12.166855,20.827664,-32.298942,6.063492,-24.347655,13.052,10.351,12.169,9.759,20.835,19.644,32.298,35.047,6.063,4.775,24.352,21.922
2025-11-11T11:23:52.860+01:00,-0.002156,-0.002689,-0.006504,0.019657,0.019074,-0.001806,-13.048699,12.165943,20.826423,-32.297432,6.063218,-24.346888,13.051,10.354,12.169,9.762,20.834,19.656,32.297,35.095,6.063,4.776,24.352,21.94
2025-11-11T11:23:53.633+01:00,-0.000324,-0.003551,-0.005203,-0.002674,-0.004341,-0.004045,-13.047839,12.164983,20.825219,-32.296656,6.062131,-24.346070,13.051,10.354,12.169,9.762,20.834,19.656,32.297,35.095,6.063,4.776,24.352,21.94
2025-11-11T11:23:55.154+01:00,-0.001660,0.002359,-0.001563,-0.008739,-0.023073,-0.004636,-13.047091,12.164205,20.824256,-32.296170,6.060490,-24.345271,13.049,10.356,12.167,9.76,20.832,19.666,32.297,35.143,6.06,4.774,24.35,21.958
2025-11-11T11:23:55.894+01:00,0.003872,-0.000713,-0.005250,-0.034591,-0.030258,-0.007709,-13.046518,12.163818,20.823564,-32.296977,6.059022,-24.344951,13.049,10.356,12.167,9.76,20.832,19.666,32.297,35.143,6.06,4.774,24.35,21.958
2025-11-11T11:23:57.384+01:00,0.000498,-0.001970,-0.005600,-0.022473,-0.013607,-0.011367,-13.047415,12.164694,20.824139,-32.298650,6.059397,-24.346044,13.05,10.358,12.168,9.76,20.831,19.678,32.298,35.193,6.059,4.773,24.351,21.974
2025-11-11T11:23:58.149+01:00,0.001798,0.001024,-0.001880,0.007022,0.000915,-0.010494,-13.046909,12.164304,20.823593,-32.298042,6.058965,-24.345858,13.05,10.358,12.168,9.76,20.831,19.678,32.298,35.193,6.059,4.773,24.351,21.974
2025-11-11T11:23:59.678+01:00,0.004039,0.000819,-0.001504,0.018817,0.021732,-0.009795,-13.046838,12.164465,20.823633,-32.297570,6.059766,-24.346262,13.049,10.36,12.167,9.762,20.831,19.688,32.298,35.239,6.06,4.774,24.352,21.992
2025-11-11T11:24:00.442+01:00,-0.001969,0.002055,0.002797,0.015054,0.013385,-0.010436,-13.048858,12.166447,20.825679,-32.299009,6.062091,-24.348448,13.049,10.36,12.167,9.762,20.831,19.688,32.298,35.239,6.06,4.774,24.352,21.992
2025-11-11T11:24:01.910+01:00,-0.005575,0.001644,0.004837,0.075043,0.057908,-0.008349,-13.049826,12.167173,20.826592,-32.297204,6.064713,-24.349510,13.052,10.365,12.169,9.767,20.834,19.701,32.297,35.286,6.064,4.777,24.354,22.015
2025-11-11T11:24:02.671+01:00,0.000740,0.001315,0.003870,0.073234,0.064727,-0.006679,-13.049847,12.167272,20.826858,-32.294811,6.066937,-24.349930,13.052,10.365,12.169,9.767,20.834,19.701,32.297,35.286,6.064,4.777,24.354,22.015
2025-11-11T11:24:04.202+01:00,-0.002008,0.002452,0.009696,0.086188,0.080581,-0.005343,-13.052043,12.169450,20.829488,-32.294003,6.071745,-24.352410,13.054,10.369,12.172,9.772,20.837,19.716,32.293,35.33,6.072,4.784,24.356,22.035
2025-11-11T11:24:05.003+01:00,0.000993,0.003362,0.006357,0.141150,0.141865,-0.000275,-13.052916,12.170464,20.830785,-32.290115,6.077443,-24.353785,13.054,10.369,12.172,9.772,20.837,19.716,32.293,35.33,6.072,4.784,24.356,22.035
2025-11-11T11:24:06.551+01:00,0.004795,-0.001311,-0.000115,0.154920,0.176492,0.001180,-13.053456,12.171223,20.831601,-32.285572,6.084104,-24.355060,13.056,10.372,12.174,9.774,20.839,19.73,32.286,35.367,6.084,4.794,24.36,22.056
2025-11-11T11:24:07.329+01:00,0.003836,0.004152,0.007708,0.167336,0.176594,0.006144,-13.054322,12.172409,20.833144,-32.280944,6.091089,-24.356539,13.056,10.372,12.174,9.774,20.839,19.73,32.286,35.367,6.084,4.794,24.36,22.056
2025-11-11T11:24:08.802+01:00,0.009669,-0.001879,0.000967,0.128669,0.155675,0.007515,-13.054052,12.172624,20.833492,-32.276753,6.096481,-24.357068,13.056,10.377,12.176,9.779,20.841,19.743,32.277,35.403,6.097,4.804,24.362,22.075
2025-11-11T11:24:09.561+01:00,0.007735,0.002497,0.009973,0.113535,0.125940,0.008612,-13.054682,12.173776,20.835160,-32.273934,6.101749,-24.358330,13.056,10.377,12.176,9.779,20.841,19.743,32.277,35.403,6.097,4.804,24.362,22.075
2025-11-11T11:24:11.064+01:00,0.007588,0.004598,0.009379,0.077628,0.082352,0.009490,-13.054611,12.174273,20.836083,-32.271644,6.104865,-24.358745,13.057,10.379,12.177,9.782,20.843,19.758,32.271,35.443,6.104,4.811,24.364,22.095
2025-11-11T11:24:11.814+01:00,0.007470,-0.004122,0.006103,0.079102,0.097282,0.007592,-13.054931,12.174964,20.837223,-32.269654,6.108839,-24.359619,13.057,10.379,12.177,9.782,20.843,19.758,32.271,35.443,6.104,4.811,24.364,22.095
2025-11-11T11:24:13.385+01:00,0.004576,-0.005898,0.004882,0.084282,0.106625,0.006074,-13.056201,12.176411,20.839091,-32.268269,6.113916,-24.361345,13.059,10.384,12.179,9.785,20.846,19.771,32.268,35.485,6.113,4.819,24.366,22.116
2025-11-11T11:24:14.114+01:00,0.011461,-0.008718,0.002506,0.055626,0.095900,0.010059,-13.056897,12.177593,20.840644,-32.267606,6.118386,-24.362724,13.059,10.384,12.179,9.785,20.846,19.771,32.268,35.485,6.113,4.819,24.366,22.116
2025-11-11T11:24:15.617+01:00,0.010569,-0.008374,0.004605,0.016900,0.055720,0.010647,-13.058251,12.179414,20.842925,-32.268877,6.122136,-24.364595,13.06,10.387,12.182,9.79,20.85,19.786,32.269,35.531,6.122,4.825,24.37,22.136
2025-11-11T11:24:16.359+01:00,0.005855,-0.004100,0.005084,-0.031080,-0.017024,0.009918,-13.058633,12.180121,20.843999,-32.270614,6.122307,-24.365086,13.06,10.387,12.182,9.79,20.85,19.786,32.269,35.531,6.122,4.825,24.37,22.136
2025-11-11T11:24:17.809+01:00,0.004684,-0.004680,0.004067,-0.070864,-0.060819,0.007934,-13.058973,12.180717,20.844906,-32.273610,6.120913,-24.365391,13.061,10.39,12.184,9.794,20.852,19.798,32.274,35.575,6.121,4.824,24.371,22.154
2025-11-11T11:24:19.348+01:00,-0.000253,-0.002344,0.000654,-0.058091,-0.046055,0.008947,-13.060208,12.181988,20.846245,-32.276803,6.120626,-24.366337,13.061,10.39,12.184,9.794,20.852,19.798,32.274,35.575,6.121,4.824,24.371,22.154
2025-11-11T11:24:20.858+01:00,-0.001602,0.003325,0.001923,-0.058273,-0.061844,0.012358,-13.060375,12.182247,20.846509,-32.278916,6.118694,-24.366041,13.063,10.395,12.185,9.798,20.854,19.814,32.278,35.645,6.118,4.823,24.371,22.176
2025-11-11T11:24:21.617+01:00,-0.005282,0.000060,0.001538,-0.088618,-0.084875,0.011286,-13.062335,12.184040,20.848335,-32.283649,6.117553,-24.367283,13.063,10.395,12.185,9.798,20.854,19.814,32.278,35.645,6.118,4.823,24.371,22.176
2025-11-11T11:24:23.066+01:00,-0.010825,0.001448,0.001231,-0.090495,-0.067900,0.011629,-13.068104,12.189385,20.853652,-32.291913,6.120445,-24.372048,13.07,10.403,12.193,9.806,20.861,19.83,32.291,35.696,6.119,4.825,24.377,22.201
2025-11-11T11:24:23.855+01:00,-0.007260,0.001158,-0.001615,-0.107796,-0.088520,0.011903,-13.071985,12.193006,20.857101,-32.299062,6.120923,-24.375033,13.07,10.403,12.193,9.806,20.861,19.83,32.291,35.696,6.119,4.825,24.377,22.201
2025-11-11T11:24:25.359+01:00,-0.012408,0.002327,-0.001292,-0.112437,-0.101016,0.008123,-13.076771,12.197282,20.861181,-32.307007,6.121635,-24.378698,13.079,10.412,12.2,9.813,20.868,19.848,32.307,35.759,6.121,4.826,24.384,22.223
2025-11-11T11:24:26.147+01:00,-0.009927,0.005861,0.000366,-0.097749,-0.104413,0.007898,-13.079328,12.199526,20.863250,-32.312398,6.120172,-24.380273,13.079,10.412,12.2,9.813,20.868,19.848,32.307,35.759,6.121,4.826,24.384,22.223
2025-11-11T11:24:27.653+01:00,-0.003941,0.004689,-0.004907,-0.085999,-0.099330,0.006318,-13.078414,12.198555,20.861869,-32.314240,6.115719,-24.378732,13.081,10.416,12.201,9.817,20.869,19.86,32.314,35.81,6.115,4.821,24.384,22.24
2025-11-11T11:24:28.440+01:00,-0.005753,0.010351,-0.001326,-0.067400,-0.099064,0.005055,-13.076973,12.197087,20.860056,-32.314880,6.110699,-24.376617,13.081,10.416,12.201,9.817,20.869,19.86,32.314,35.81,6.115,4.821,24.384,22.24
2025-11-11T11:24:29.946+01:00,-0.003202,0.010881,0.002939,-0.048720,-0.095051,0.005444,-13.073872,12.194110,20.856963,-32.313408,6.104331,-24.373007,13.076,10.415,12.197,9.814,20.864,19.865,32.313,35.852,6.104,4.813,24.378,22.252
2025-11-11T11:24:30.733+01:00,0.001438,0.007305,-0.000248,-0.065176,-0.091841,0.000355,-13.071494,12.192016,20.854674,-32.313409,6.098986,-24.370446,13.076,10.415,12.197,9.814,20.864,19.865,32.313,35.852,6.104,4.813,24.378,22.252
2025-11-11T11:24:32.239+01:00,-0.000250,0.004444,0.005001,-0.065341,-0.097073,-0.002316,-13.069992,12.190666,20.853469,-32.314228,6.094286,-24.368736,13.072,10.414,12.194,9.814,20.861,19.874,32.314,35.896,6.094,4.806,24.375,22.265
2025-11-11T11:24:33.025+01:00,-0.004200,0.004955,0.004001,-0.068072,-0.110458,-0.003253,-13.068224,12.188848,20.851719,-32.314682,6.088685,-24.366543,13.072,10.414,12.194,9.814,20.861,19.874,32.314,35.896,6.094,4.806,24.375,22.265
2025-11-11T11:24:34.518+01:00,0.001840,-0.000036,-0.000799,-0.104258,-0.119767,-0.006602,-13.067232,12.188004,20.850809,-32.317382,6.083792,-24.365440,13.07,10.415,12.191,9.813,20.858,19.881,32.317,35.942,6.084,4.798,24.371,22.279
2025-11-11T11:24:35.257+01:00,0.001472,-0.000029,0.001961,-0.122806,-0.149613,-0.009282,-13.065854,12.186766,20.849648,-32.320337,6.077539,-24.363928,13.07,10.415,12.191,9.813,20.858,19.881,32.317,35.942,6.084,4.798,24.371,22.279
2025-11-11T11:24:36.763+01:00,0.003778,0.001377,0.000169,-0.129645,-0.166891,-0.011425,-13.062570,12.183763,20.846602,-32.321760,6.068942,-24.360636,13.064,10.413,12.186,9.812,20.854,19.888,32.321,35.99,6.068,4.787,24.366,22.289
2025-11-11T11:24:37.545+01:00,0.005622,-0.002898,-0.005065,-0.122116,-0.138713,-0.015740,-13.060153,12.181615,20.844236,-32.323833,6.062195,-24.358451,13.064,10.413,12.186,9.812,20.854,19.888,32.321,35.99,6.068,4.787,24.366,22.289
2025-11-11T11:24:39.052+01:00,-0.000702,0.000281,-0.005452,-0.068893,-0.096570,-0.016592,-13.057989,12.179444,20.841755,-32.324041,6.056806,-24.356341,13.06,10.412,12.183,9.809,20.849,19.894,32.324,36.034,6.056,4.778,24.362,22.3
2025-11-11T11:24:39.839+01:00,-0.000562,-0.008975,-0.009562,-0.022314,-0.027456,-0.021074,-13.056980,12.178208,20.840207,-32.323781,6.054819,-24.355663,13.06,10.412,12.183,9.809,20.849,19.894,32.324,36.034,6.056,4.778,24.362,22.3
2025-11-11T11:24:41.394+01:00,0.003551,-0.009780,-0.010249,0.030749,0.043635,-0.023459,-13.056729,12.177915,20.839615,-32.322653,6.056145,-24.356192,13.06,10.413,12.18,9.809,20.847,19.902,32.322,36.075,6.056,4.777,24.361,22.319
2025-11-11T11:24:42.136+01:00,-0.001160,-0.007824,-0.010800,0.121799,0.120308,-0.022767,-13.055412,12.176324,20.837663,-32.317138,6.058771,-24.355643,13.06,10.413,12.18,9.809,20.847,19.902,32.322,36.075,6.056,4.777,24.361,22.319
2025-11-11T11:24:43.687+01:00,0.004272,-0.011459,-0.012640,0.142039,0.159247,-0.023414,-13.054177,12.175011,20.835991,-32.311248,6.063037,-24.355566,13.057,10.413,12.178,9.81,20.843,19.91,32.31,36.104,6.063,4.782,24.36,22.334
2025-11-11T11:24:44.429+01:00,-0.000582,-0.007767,-0.010112,0.225231,0.223197,-0.020131,-13.051912,12.172482,20.833160,-32.301288,6.068221,-24.354363,13.057,10.413,12.178,9.81,20.843,19.91,32.31,36.104,6.063,4.782,24.36,22.334
2025-11-11T11:24:45.930+01:00,-0.003066,-0.008814,-0.010689,0.294385,0.294158,-0.017505,-13.049692,12.169831,20.830208,-32.288901,6.075678,-24.353228,13.052,10.412,12.173,9.808,20.837,19.914,32.288,36.12,6.076,4.794,24.358,22.346
2025-11-11T11:24:46.660+01:00,0.004147,-0.011051,-0.001951,0.311708,0.335126,-0.010004,-13.049278,12.169352,20.829968,-32.278103,6.086643,-24.354235,13.052,10.412,12.173,9.808,20.837,19.914,32.288,36.12,6.076,4.794,24.358,22.346
2025-11-11T11:24:48.153+01:00,0.001918,-0.006241,0.006239,0.307166,0.315301,-0.004003,-13.049191,12.169223,20.830397,-32.267738,6.097201,-24.355310,13.052,10.413,12.172,9.808,20.837,19.924,32.267,36.136,6.097,4.811,24.36,22.364
2025-11-11T11:24:49.693+01:00,0.002934,-0.004993,0.007591,0.286333,0.287641,0.001998,-13.048050,12.168132,20.829907,-32.257108,6.105849,-24.355194,13.052,10.413,12.172,9.808,20.837,19.924,32.267,36.136,6.097,4.811,24.36,22.364
2025-11-11T11:24:51.140+01:00,0.000947,-0.003994,0.007473,0.210667,0.224913,0.006798,-13.049125,12.169201,20.831520,-32.251111,6.114487,-24.356888,13.05,10.417,12.171,9.81,20.839,19.938,32.25,36.168,6.114,4.824,24.361,22.386
2025-11-11T11:24:51.865+01:00,0.005958,0.002005,0.004578,0.144933,0.156330,0.012038,-13.048406,12.168877,20.831448,-32.245811,6.119304,-24.356735,13.05,10.417,12.171,9.81,20.839,19.938,32.25,36.168,6.114,4.824,24.361,22.386
2025-11-11T11:24:53.393+01:00,0.009966,0.003004,0.002263,0.047747,0.071264,0.012231,-13.048256,12.169370,20.832029,-32.244554,6.122021,-24.357084,13.051,10.418,12.172,9.812,20.839,19.948,32.245,36.2,6.122,4.83,24.362,22.402
2025-11-11T11:24:54.115+01:00,0.007973,0.002403,0.007010,-0.018203,-0.008589,0.014985,-13.048010,12.169690,20.832675,-32.245365,6.121940,-24.356981,13.051,10.418,12.172,9.812,20.839,19.948,32.245,36.2,6.122,4.83,24.362,22.402
2025-11-11T11:24:55.616+01:00,0.004978,0.004522,0.010808,-0.059162,-0.068471,0.015988,-13.047351,12.169511,20.832954,-32.247051,6.119341,-24.356148,13.049,10.419,12.172,9.814,20.84,19.959,32.246,36.241,6.119,4.829,24.361,22.417
2025-11-11T11:24:56.397+01:00,0.007983,0.003618,0.004646,-0.114330,-0.120377,0.016790,-13.045215,12.167990,20.831576,-32.249291,6.113649,-24.353810,13.049,10.419,12.172,9.814,20.84,19.959,32.246,36.241,6.119,4.829,24.361,22.417
2025-11-11T11:24:57.893+01:00,0.006386,0.002894,0.002317,-0.149264,-0.146101,0.017432,-13.044231,12.167527,20.831130,-32.253769,6.108124,-24.352432,13.046,10.419,12.17,9.813,20.838,19.967,32.254,36.287,6.107,4.821,24.357,22.429
2025-11-11T11:24:58.650+01:00,-0.002691,0.006315,0.001854,-0.122011,-0.139281,0.017946,-13.043162,12.166572,20.830070,-32.256825,6.102291,-24.350519,13.046,10.419,12.17,9.813,20.838,19.967,32.254,36.287,6.107,4.821,24.357,22.429
2025-11-11T11:25:00.967+01:00,-0.000753,-0.000148,-0.005117,-0.154009,-0.148225,0.016957,-13.042698,12.166169,20.829325,-32.261594,6.096801,-24.349264,13.045,10.419,12.169,9.815,20.837,19.976,32.262,36.329,6.097,4.811,24.355,22.446
2025-11-11T11:25:01.729+01:00,-0.000602,0.003882,-0.002694,-0.144207,-0.153980,0.014965,-13.041204,12.164832,20.827687,-32.265043,6.090145,-24.347025,13.045,10.419,12.169,9.815,20.837,19.976,32.262,36.329,6.097,4.811,24.355,22.446
2025-11-11T11:25:03.235+01:00,0.002118,0.004506,0.000445,-0.142966,-0.153384,0.011972,-13.039814,12.163763,20.826484,-32.268703,6.083773,-24.345101,13.042,10.42,12.167,9.814,20.834,19.984,32.269,36.393,6.084,4.802,24.35,22.458
2025-11-11T11:25:03.995+01:00,-0.003505,0.002204,0.000356,-0.144573,-0.152907,0.009578,-13.040146,12.164073,20.826688,-32.273825,6.078845,-24.344651,13.042,10.42,12.167,9.814,20.834,19.984,32.269,36.393,6.084,4.802,24.35,22.458
2025-11-11T11:25:05.528+01:00,-0.009404,0.004364,0.004285,-0.122258,-0.145926,0.006262,-13.041290,12.164935,20.827599,-32.278725,6.074701,-24.344816,13.043,10.423,12.168,9.819,20.835,19.995,32.278,36.443,6.074,4.795,24.35,22.473
2025-11-11T11:25:06.286+01:00,-0.008923,0.000891,0.003428,-0.120206,-0.123341,0.002410,-13.044669,12.167974,20.830727,-32.285754,6.073518,-24.347348,13.043,10.423,12.168,9.819,20.835,19.995,32.278,36.443,6.074,4.795,24.35,22.473
2025-11-11T11:25:07.822+01:00,-0.008539,-0.005887,-0.002458,-0.115765,-0.101272,-0.002072,-13.048683,12.171493,20.834177,-32.293227,6.073670,-24.350658,13.051,10.432,12.174,9.827,20.841,20.01,32.292,36.497,6.073,4.794,24.356,22.494
2025-11-11T11:25:08.562+01:00,-0.013431,-0.006110,-0.000566,-0.049212,-0.056018,-0.004258,-13.051613,12.173642,20.836370,-32.297155,6.074029,-24.352828,13.051,10.432,12.174,9.827,20.841,20.01,32.292,36.497,6.073,4.794,24.356,22.494
2025-11-11T11:25:10.114+01:00,-0.010745,-0.011488,-0.009653,0.004030,0.016786,-0.008606,-13.053982,12.175201,20.837637,-32.298790,6.076330,-24.354833,13.056,10.439,12.178,9.832,20.845,20.023,32.299,36.543,6.076,4.797,24.36,22.513
2025-11-11T11:25:10.840+01:00,-0.016396,-0.010590,-0.002522,0.059624,0.048828,-0.009485,-13.056290,12.176416,20.838919,-32.298236,6.079411,-24.356633,13.056,10.439,12.178,9.832,20.845,20.023,32.299,36.543,6.076,4.797,24.36,22.513
2025-11-11T11:25:12.360+01:00,-0.010517,-0.008472,-0.006018,0.110699,0.096863,-0.008988,-13.055823,12.175174,20.837547,-32.293473,6.081627,-24.356084,13.058,10.442,12.178,9.835,20.845,20.032,32.294,36.575,6.08,4.802,24.361,22.53
2025-11-11T11:25:13.127+01:00,-0.011013,-0.011978,-0.004814,0.155560,0.144490,-0.011190,-13.055695,12.174149,20.836548,-32.287455,6.085770,-24.356033,13.058,10.442,12.178,9.835,20.845,20.032,32.294,36.575,6.08,4.802,24.361,22.53
2025-11-11T11:25:14.674+01:00,-0.003611,-0.008182,0.001349,0.171648,0.156192,-0.010352,-13.054517,12.172554,20.835256,-32.280250,6.089682,-24.355352,13.056,10.442,12.176,9.835,20.842,20.039,32.28,36.597,6.089,4.808,24.36,22.544
2025-11-11T11:25:15.417+01:00,0.004911,-0.013146,-0.000321,0.160918,0.168354,-0.008282,-13.052991,12.170948,20.834001,-32.273470,6.094036,-24.354737,13.056,10.442,12.176,9.835,20.842,20.039,32.28,36.597,6.089,4.808,24.36,22.544
2025-11-11T11:25:16.993+01:00,0.003929,-0.013117,-0.002857,0.179934,0.188483,-0.008025,-13.051200,12.169014,20.832285,-32.265726,6.098732,-24.353855,13.054,10.442,12.172,9.834,20.839,20.045,32.265,36.617,6.099,4.816,24.358,22.558
2025-11-11T11:25:17.734+01:00,0.009743,-0.017093,-0.000886,0.170148,0.201986,-0.006420,-13.050620,12.168527,20.832228,-32.259798,6.105350,-24.354481,13.054,10.442,12.172,9.834,20.839,20.045,32.265,36.617,6.099,4.816,24.358,22.558
2025-11-11T11:25:19.285+01:00,0.012995,-0.015075,-0.003308,0.158518,0.200989,-0.003736,-13.049965,12.168178,20.832142,-32.254340,6.111994,-24.355126,13.052,10.444,12.171,9.835,20.839,20.054,32.254,36.64,6.112,4.826,24.36,22.573
2025-11-11T11:25:20.044+01:00,0.010396,-0.005460,0.001353,0.150414,0.172591,0.001011,-13.048885,12.167504,20.831759,-32.248664,6.117194,-24.355068,13.052,10.444,12.171,9.835,20.839,20.054,32.254,36.64,6.112,4.826,24.36,22.573
2025-11-11T11:25:22.398+01:00,0.012317,-0.004368,-0.001517,0.091532,0.126273,0.003409,-13.048456,12.167615,20.831970,-32.245706,6.121559,-24.355555,13.052,10.446,12.17,9.836,20.839,20.065,32.246,36.677,6.121,4.834,24.36,22.595
